key	men	horse	guns	officer	musician	standard_bearer	soldier_model	man_entity	man_animations_table	equipment_theme	armour	armour_audio	man_health	mount_model	mount_entity	mount_animations_table	mount_armour	mount_health	articulated_entity	ammo_caisson_entity	ammo_caisson_model	artillery_model	siege_gun	gun_type	primary_missile_weapon	core_marksmanship	core_loading_skill	primary_missile_attack	firing_mechanism	default_missile_type	ammo	skeleton_missile	melee_weapon_type	melee_attack	charge_bonus	dismounted_melee_attack	dismounted_charge_bonus	melee_defence	shield_bonus	skeleton_melee	pistols	unit_drill_set	unit_training_level	morale	rank_depth	close_formation_spacing_horizontal	close_formation_spacing_vertical	loose_formation_spacing_horizontal	loose_formation_spacing_vertical	dismounted_close_formation_spacing_horizontal	dismounted_close_formation_spacing_vertical	dismounted_loose_formation_spacing_horizontal	dismounted_loose_formation_spacing_vertical	base_density	melee_bonus_vs_cavalry	grenades	skirmish	guard_mode	can_dismount	can_place_stakes	cannot_run	can_rally	hide_medium_woodland	hide_scrub	hide_long_grass	hide_buildings	can_stalk	can_snipe	does_fire_mounted_by_default	tree_spot_distance	scrub_spot_distance	long_grass_spot_distance	campmap_stealth	campmap_policing_bonus	disciplined	impetuous	scares_horses	fear_effect	inspire	fatigue_resistant	siege_ladders	heat_resistance	cold_resistance	can_do_formed_attack	pike_wall	pike_square	is_immune_to_attrition	can_fire_mounted_whilst_moving	musician_2	ammo_caisson_destroyed_model	ammo_caisson_destruction	all_ranks_fire	guerrilla_deployment	audio_selected	audio_retreat	audio_engaged_in_battle	audio_idle	audio_enemy_approaching	audio_being_charged	audio_being_flanked	audio_wavering	can_climb_fast	can_fire_at_buildings	can_fire_at_ground	armour_piercing_missile_attack	armour_piercing_melee_attack	loose_formation	close_formation_spacing_variation	loose_formation_spacing_variation	dismounted_close_formation_spacing_variation	dismounted_loose_formation_spacing_variation	bulletproof
Sh_Cav_Sword_Katana_Cavalry_Hero	40	40	0	officer_katana			shogun_samurai_test	shogun_inf_hero	shogun_man_katana	sh_katana_cavalry	8	plate	1	sh_horse	shogun_horse_katana	shogun_mount_horse_katana	6	1					false			0	0	0	none		0		sabre	30	30	22	12	10	0	mounted_slash	0	drill_set_cavalry	well_trained	40	4	1.4000	3.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	false	false	true	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	false	false	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana_Cavalry_Hero	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	false	0.4000	0.8000	0.6000	1.2000	false
Sh_Cav_Sword_Katana_Cavalry_Hero_MP	40	40	0	officer_katana			shogun_samurai_test	shogun_inf_hero	shogun_man_katana	sh_katana_cavalry	8	plate	1	sh_horse	shogun_horse_katana	shogun_mount_horse_katana	6	1					false			0	0	0	none		0		sabre	30	30	22	12	10	0	mounted_slash	0	drill_set_cavalry	well_trained	40	4	1.4000	3.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	false	false	true	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	false	false	false	false	false	false	false	false	false				false	false	Unit_type_selection_Katana_Cavalry_Hero	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	false	0.4000	0.8000	0.6000	1.2000	false
Sh_Inf_Heavy_Naginata_Hero	40	0	0	sh_naginata_hero_officer			shogun_samurai_test	shogun_inf_hero	shogun_man_yari	sh_naginata_hero	9	leather	1				0	0					false			0	0	0	none		0		spear	18	25	0	0	12	0	foot_spear	0	drill_set_infantry_line	trained	40	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	2.0000	3.0000	20.0000	15	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Naginata_Hero	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Sh_Inf_Heavy_Naginata_Hero_MP	40	0	0	sh_naginata_hero_officer			shogun_samurai_test	shogun_inf_hero	shogun_man_yari	sh_naginata_hero	9	leather	1				0	0					false			0	0	0	none		0		spear	18	25	0	0	12	0	foot_spear	0	drill_set_infantry_line	trained	40	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	2.0000	3.0000	20.0000	15	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Naginata_Hero	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Sh_Inf_Heavy_Naginata_Heroine	40	0	0	sh_naginata_hero_officer			shogun_samurai_test	shogun_inf_hero	shogun_man_yari	sh_naginata_hero	9	leather	1				0	0					false			0	0	0	none		0		spear	22	25	0	0	10	0	foot_spear	0	drill_set_infantry_line	trained	40	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	2.0000	3.0000	20.0000	15	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Naginata_Heroine	Warrior_Nuns_Unit_Order_Retreat	Warrior_Nuns_inmelee	Warrior_Nuns_idle	Warrior_Nuns_enemy_approaching	Warrior_Nuns_charged	Warrior_Nuns_flanked	Warrior_Nuns_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Sh_Inf_Heavy_Naginata_Heroine_MP	40	0	0	sh_naginata_hero_officer			shogun_samurai_test	shogun_inf_hero	shogun_man_yari	sh_naginata_hero	9	leather	1				0	0					false			0	0	0	none		0		spear	22	25	0	0	10	0	foot_spear	0	drill_set_infantry_line	trained	40	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	2.0000	3.0000	20.0000	15	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Naginata_Heroine	Warrior_Nuns_Unit_Order_Retreat	Warrior_Nuns_inmelee	Warrior_Nuns_idle	Warrior_Nuns_enemy_approaching	Warrior_Nuns_charged	Warrior_Nuns_flanked	Warrior_Nuns_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Sh_Inf_Heavy_Tetsubo_Hero	40	0	0	sh_tetsubo_officer			shogun_samurai_test	shogun_inf_hero	shogun_man_tetsubo	sh_tetsubo_hero	10	leather	1				0	0					false			0	0	0	none		0		sabre	30	20	0	0	7	0	foot_sword	0	drill_set_infantry_line	trained	40	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Tetsubo_Hero	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Warrior_Nuns_wavering	false	false	false	false	false	true	0.6000	1.1000	1.0000	1.0000	false
Sh_Inf_Heavy_Tetsubo_Hero_MP	40	0	0	sh_tetsubo_officer			shogun_samurai_test	shogun_inf_hero	shogun_man_tetsubo	sh_tetsubo_hero	10	leather	1				0	0					false			0	0	0	none		0		sabre	30	20	0	0	7	0	foot_sword	0	drill_set_infantry_line	trained	40	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Tetsubo_Hero	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.1000	1.0000	1.0000	false
Sh_Inf_Missile_Matchlock_Hero	40	0	0	sh_matchlock_hero_officer			euroline	shogun_inf_hero	shogun_man_musket	sh_matchlock_hero	8	leather	1				0	0					false		musket	70	35	0	matchlock	shogun_hero_matchlock	15	foot_musket	sabre	16	10	0	0	5	0	foot_sword	0	drill_set_infantry_light	well_trained	40	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	true	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Matchlock_Hero	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Sh_Inf_Missile_Matchlock_Hero_MP	40	0	0	sh_matchlock_hero_officer			euroline	shogun_inf_hero	shogun_man_musket	sh_matchlock_hero	8	leather	1				0	0					false		musket	70	35	0	matchlock	shogun_hero_matchlock	15	foot_musket	sabre	16	10	0	0	5	0	foot_sword	0	drill_set_infantry_light	well_trained	40	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	true	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Matchlock_Hero	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Sh_Inf_Special_Kisho_Ninja_Hero	40	0	0	officer_sling			shogun_samurai_test	shogun_inf_hero	shogun_man_ninja	sh_ninja_hero	6	leather	1				0	0					false		sling	50	70	0	none	shogun_fire_bomb	11		sabre	25	30	0	0	15	0	foot_sword	0	drill_set_infantry_line	trained	40	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	true	true	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	false	true	false	false	false	false	false	false	false				true	true	Unit_type_selection_Ninja_Hero	Ninja_Unit_Order_Retreat	Ninja_inmelee	Ninja_idle	Ninja_enemy_approaching	Ninja_charged	Ninja_flanked	Ninja_wavering	true	false	false	false	true	true	0.6000	1.2000	0.0000	0.0000	false
Sh_Inf_Special_Kisho_Ninja_Hero_MP	40	0	0	officer_sling			shogun_samurai_test	shogun_inf_hero	shogun_man_ninja	sh_ninja_hero	6	leather	1				0	0					false		sling	50	70	0	none	shogun_fire_bomb	11		sabre	25	30	0	0	15	0	foot_sword	0	drill_set_infantry_line	trained	40	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	true	true	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	false	true	false	false	false	false	false	false	false				true	true	Unit_type_selection_Ninja_Hero	Ninja_Unit_Order_Retreat	Ninja_inmelee	Ninja_idle	Ninja_enemy_approaching	Ninja_charged	Ninja_flanked	Ninja_wavering	true	false	false	false	true	true	0.6000	1.2000	0.0000	0.0000	false
Sh_Inf_Sword_Nodachi_Hero	40	0	0	officer_nodachi			shogun_samurai_test	shogun_inf_hero	shogun_man_nodachi	sh_nodachi_hero	8	leather	1				0	0					false			0	0	0	none		0		sabre	28	45	0	0	4	0	foot_sword	0	drill_set_infantry_line	trained	40	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_No_Dachi_Hero	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Sh_Inf_Sword_Nodachi_Hero_MP	40	0	0	officer_nodachi			shogun_samurai_test	shogun_inf_hero	shogun_man_nodachi	sh_nodachi_hero	8	leather	1				0	0					false			0	0	0	none		0		sabre	28	45	0	0	4	0	foot_sword	0	drill_set_infantry_line	trained	40	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_No_Dachi_Hero	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Shogun_Infantry	160	0	0	officer_katana			shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_infantry_katana	3	leather	1				0	0					false			0	0	0	none		0		sabre	10	20	0	0	5	0	foot_sword	0	drill_set_infantry_line	trained	7	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	true	false	false	false	false	false	false	false	false	false	false	false	20.0000	50.0000	100.0000	false	false	false	false	false	0	false	false	false	false	false	false	false	false	false	false				false	false	silent	silent	silent	silent	silent	silent	silent	silent	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
UP1_Art_Hand_Mortar_Hojo	40	0	0	officer_handmortar			euroline	shogun_inf_missile_ashigaru	shogun_man_hand_mortar	shogun_infantry_handmortar	1	leather	1				0	0					false		rocket	25	15	0	matchlock	shogun_handmortar	8	foot_musket	sword	2	5	0	0	1	0	foot_sword	0	drill_set_artillery	poorly_trained	3	2	1.2000	2.0000	2.0000	3.0000	1.2000	2.0000	2.0000	3.0000	7.0000	0	false	true	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	false	false	false	false	false	false	false	false				true	false	UP1_Unit_type_selection_Hojo_Hand_Mortars	Specials_Unit_Order_Retreat	Specials_inmelee	Specials_idle	Specials_enemy_approaching	Specials_charged	Specials_flanked	Specials_wavering	false	true	false	false	false	true	0.8000	1.6000	0.0000	0.0000	false
UP1_Art_Hand_Mortar_MP	40	0	0	officer_handmortar			euroline	shogun_inf_missile_ashigaru	shogun_man_hand_mortar	shogun_infantry_handmortar	1	leather	1				0	0					false		rocket	25	15	0	matchlock	shogun_handmortar	8	foot_musket	sword	2	5	0	0	1	0	foot_sword	0	drill_set_artillery	poorly_trained	3	2	1.2000	2.0000	2.0000	3.0000	1.2000	2.0000	2.0000	3.0000	7.0000	0	false	true	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	false	false	false	false	false	false	false	false				true	false	UP1_Unit_type_selection_Hojo_Hand_Mortars	Specials_Unit_Order_Retreat	Specials_inmelee	Specials_idle	Specials_enemy_approaching	Specials_charged	Specials_flanked	Specials_wavering	false	true	false	false	false	true	0.8000	1.6000	0.0000	0.0000	false
UP1_Cav_Missile_Mounted_Gunners_MP	80	80	0	officer_carbine			euroline	shogun_inf_samurai	shogun_man_carbine	shogun_cavalry_carbine	4	leather	1	shogun_horse_samurai	shogun_horse_bow	shogun_mount_horse_katana	3	1					false		musket	45	25	0	none	shogun_carbine	15	mounted_carbine	sabre	5	10	5	6	2	0	mounted_slash	0	drill_set_cavalry	well_trained	10	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	true	false	false	false	false	false	false	false	true				true	false	UP1_Unit_type_selection_Tokugawa_Mounted_Gunners	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
UP1_Cav_Missile_Mounted_Gunners_Tokugawa	80	80	0	officer_carbine			euroline	shogun_inf_samurai	shogun_man_carbine	shogun_cavalry_carbine	4	leather	1	shogun_horse_samurai	shogun_horse_bow	shogun_mount_horse_katana	3	1					false		musket	45	25	0	none	shogun_carbine	15	mounted_carbine	sabre	5	10	5	6	2	0	mounted_slash	0	drill_set_cavalry	well_trained	10	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	true	false	false	false	false	false	false	false	true				true	false	UP1_Unit_type_selection_Tokugawa_Mounted_Gunners	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
UP1_Cav_Spear_Fire_Cavalry_MP	80	80	0	officer_yari			shogun_samurai_test	shogun_inf_samurai	shogun_man_yari	shogun_infantry_yari	6	leather	1	shogun_horse_samurai	shogun_horse_yari	shogun_mount_horse_yari	6	1					false			0	0	0	none		0		spear	9	25	8	15	4	0	mounted_lance	0	drill_set_cavalry	well_trained	12	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	15	false	false	false	true	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	true	true	false	false	false	false	false	false	false	false				false	false	UP1_Unit_type_selection_Takeda_Fire_Cavalry	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
UP1_Cav_Spear_Fire_Cavalry_Takeda	80	80	0	officer_yari			shogun_samurai_test	shogun_inf_samurai	shogun_man_yari	shogun_infantry_yari	6	leather	1	shogun_horse_samurai	shogun_horse_yari	shogun_mount_horse_yari	6	1					false			0	0	0	none		0		spear	9	25	8	15	4	0	mounted_lance	0	drill_set_cavalry	well_trained	12	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	15	false	false	false	true	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	true	true	false	false	false	false	false	false	false	false				false	false	UP1_Unit_type_selection_Takeda_Fire_Cavalry	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
UP1_Inf_Heavy_Marathon_Monks_Ikko_Ikki	120	0	0	officer_naginata		standard_bearer	shogun_samurai_test	shogun_inf_marathon_monk	shogun_man_yari	shogun_infantry_naginata	2	leather	1				0	0					false			0	0	0	none		0		spear	15	15	0	0	9	0	foot_spear	0	drill_set_infantry_line	trained	15	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	10	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	true	false	false	true	false	false	false	false				false	false	UP1_Unit_type_selection_Ikko_Ikki_Marathon_Monks	Monk_Unit_Order_Retreat	Monk_inmelee	Monk_idle	Monk_idle	Monk_charged	Monk_flanked	Monk_Wavering	true	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
UP1_Inf_Heavy_Marathon_Monks_MP	120	0	0	officer_naginata		standard_bearer	shogun_samurai_test	shogun_inf_marathon_monk	shogun_man_yari	shogun_infantry_naginata	2	leather	1				0	0					false			0	0	0	none		0		spear	15	15	0	0	9	0	foot_spear	0	drill_set_infantry_line	trained	15	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	10	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	true	false	false	true	false	false	false	false				false	false	UP1_Unit_type_selection_Ikko_Ikki_Marathon_Monks	Monk_Unit_Order_Retreat	Monk_inmelee	Monk_idle	Monk_idle	Monk_charged	Monk_flanked	Monk_Wavering	true	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
UP1_Inf_Heavy_Marathon_Monks_Uesugi	120	0	0	officer_naginata		standard_bearer	shogun_samurai_test	shogun_inf_marathon_monk	shogun_man_yari	shogun_infantry_naginata	2	leather	1				0	0					false			0	0	0	none		0		spear	15	15	0	0	9	0	foot_spear	0	drill_set_infantry_line	trained	15	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	10	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	true	false	false	true	false	false	false	false				false	false	UP1_Unit_type_selection_Uesugi_Marathon_Monks	Monk_Unit_Order_Retreat	Monk_inmelee	Monk_idle	Monk_idle	Monk_charged	Monk_flanked	Monk_Wavering	true	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
UP1_Inf_Missile_Bandits_Hattori	120	0	0	officer_bow			euroline	shogun_inf_missile_ashigaru	shogun_man_bow_katana	shogun_infantry_yumi	1	leather	1				0	0					false		bow	35	25	0	none	shogun_arrow	20	foot_bow	sabre	2	2	0	0	1	0	foot_sword	0	drill_set_infantry_light	trained	6	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	false	false	false	false	false	true	true	true	false	true	true	false	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	false	true	false	false	false	false	false	false	false				true	true	UP1_Unit_type_selection_Hattori_Bandits	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
UP1_Inf_Missile_Bandits_MP	120	0	0	officer_bow			euroline	shogun_inf_missile_ashigaru	shogun_man_bow_katana	shogun_infantry_yumi	1	leather	1				0	0					false		bow	35	25	0	none	shogun_arrow	20	foot_bow	sabre	2	2	0	0	1	0	foot_sword	0	drill_set_infantry_light	trained	6	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	false	false	false	false	false	true	true	true	false	true	false	false	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	false	true	false	false	false	false	false	false	false				true	true	UP1_Unit_type_selection_Hattori_Bandits	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
UP1_Inf_Missile_Daikyu_Samurai_Chosokabe	120	0	0	shogun_long_yumi		standard_bearer	euroline	shogun_inf_samurai	shogun_man_bow_katana	shogun_infantry_long_yumi	4	leather	1				0	0					false		bow	55	35	0	none	shogun_arrow_daikyu	25	foot_bow	sabre	6	6	0	0	3	0	foot_sword	0	drill_set_infantry_light	trained	8	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	false	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Bow Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
UP1_Inf_Missile_Daikyu_Samurai_MP	120	0	0	shogun_long_yumi		standard_bearer	euroline	shogun_inf_samurai	shogun_man_bow_katana	shogun_infantry_long_yumi	4	leather	1				0	0					false		bow	55	35	0	none	shogun_arrow_daikyu	25	foot_bow	sabre	6	6	0	0	3	0	foot_sword	0	drill_set_infantry_light	trained	8	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	false	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Bow Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
UP1_Inf_Missile_Heavy_Gunner_MP	80	0	0	officer_heavygunner		standard_bearer	euroline	shogun_inf_samurai	shogun_man_musket	shogun_rocket_teppo	4	leather	1				0	0					false		musket	50	20	0	matchlock	shogun_heavygunner	15	foot_musket	sabre	6	6	0	0	2	0	foot_sword	0	drill_set_infantry_light	well_trained	8	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	false	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	UP1_Unit_type_selection_Shimazu_Heavy_Gunners	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	true	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
UP1_Inf_Missile_Heavy_Gunner_Shimazu	80	0	0	officer_heavygunner		standard_bearer	euroline	shogun_inf_samurai	shogun_man_musket	shogun_rocket_teppo	4	leather	1				0	0					false		musket	50	20	0	matchlock	shogun_heavygunner	15	foot_musket	sabre	6	6	0	0	2	0	foot_sword	0	drill_set_infantry_light	well_trained	8	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	false	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	UP1_Unit_type_selection_Shimazu_Heavy_Gunners	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	true	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
UP1_Inf_Spear_Long_Yari_Ashigaru_MP	200	0	0	officer_extralong_yari		standard_bearer	shogun_samurai_test	shogun_inf_yari_ash	shogun_man_yari_pike	shogun_infantry_extralong_yari	3	leather	1				0	0					false			0	0	0	none		0		long_pike	7	1	0	0	5	0	foot_pike	0	drill_set_infantry_line	trained	6	5	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	30	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	true	false	false	true	false	false	false	false				false	false	UP1_Unit_type_selection_Oda_LongYari_Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
